count,name,firm_id
2;Родничок, ООО, сеть продовольственных магазинов;141274359907055
2;Специальная коррекционная общеобразовательная школа №107 VIII вида для обучающихся воспитанников с ограниченными возможностями здоровья;141274359277526
2;Сибирский лучик, специальная коррекционная начальная школа №60;141274359277492
2;Сибирский Торговый Центр, ООО, торгово-производственная компания;141274359332819
2;Распродажа, магазин одежды и спортивной обуви;141274359420460
2;Обжорка, продуктовый магазин;141274360322727
2;Емеля, баня-коттедж;141274359827531
2;Распродажа, сеть магазинов одежды;141274359801085
2;Серна, магазин автозапчастей для японских, корейских, европейских автомобилей;141274359506890
2;Lomobil, сеть терминалов по печати фото и магнитов из социальных сетей;70000001018200407
2;Автозапчасти для Toyota, Honda, ВАЗ, УАЗ, магазин;141274359271471
2;Домовой, салон натяжных потолков;141274359676949
2;Рыбацкий Дворик, магазин товаров для рыбалки;70000001017293414
2;Канистра, автокомплекс;141274359946286
2;Берёзка, центр методической литературы;141274359390005
2;Марья Искусница, магазин товаров для рукоделия;141274359696408
2;Неллида, продуктовый магазин;141274359783141
2;Элена, ООО, продуктовый магазин;141275459592999
2;СИКОМ-Сибирь, производственное предприятие;141274359900741
2;Апельсин, торговый центр;141274360125882
2;Калита, ООО, сеть гастрономов;141274359754355
2;Арт-Декор, центр лепного декора;141274359445124
2;Гастрономъ, магазин;70000001006715740
2;Магазин товаров для сада, ИП Бадмогоряев И.И.;141274359932964
2;re: Store Apple Premium Reseller, магазин;141274359505965
2;Кофеман, группа компаний;141274359279456
2;Магия Вкуса, продовольственный магазин;141274359941596
2;Продуктовый магазин, ИП Сивицкая Т.А.;70000001020195848
2;Краска ТИККУРИЛА, центр оптовых и розничных продаж;141274360136311
2;Роскошь бамбука, ООО, магазин товаров для дома;141275459496614
2;Зебра, аква зооцентр;141275459556180
2;Магазин садово-огородных товаров, ИП Орёл А.С.;141274360254378
2;РегионОптТорг, ООО, продуктовый магазин;141274359798547
2;ТехноСити, сеть цифровых универмагов;141274359269535
2;Рыжий кот, магазин товаров для животных;141274359921760
2;СветлячокБ, ООО, продуктовый магазин;141274359271678
2;Чат, сеть языковых школ;141275459446272
2;Кулинарный Город, ООО;70000001019824503
2;Переходной мост, торговый комплекс;70000001022307049
2;Добромаркет, продуктовый магазин;141274360432544
2;САМАНД, продуктовый магазин;141274359730404
